id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_start,year_end,year_of_sampling,manipulated
24922,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,24052,0,24052,aquatic,18.8,1397,7.84,2013,2013,2013,FALSE
24924,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,8371,0,8371,aquatic,18.8,1397,7.95,2012,2012,2012,FALSE
24925,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,32103,0,32103,aquatic,18.8,1397,7.89,2012,2012,2012,FALSE
24926,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,22698,0,22698,aquatic,18.8,1397,7.95,2012,2012,2012,FALSE
24927,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,18410,0,18410,aquatic,18.8,1397,7.93,2013,2013,2013,FALSE
24944,Egidi_AD_2019,fITS7/ITS4,-100.421,22.6445,North America,soil,0,84675,84675,shrubland,16.2,642,8.43,2003,2015,2003 to 2015,FALSE
24953,Carson_2019_B39C,fITS7/ITS4,-96.5833,39.0833,North America,soil,0,28888,28888,grassland,12.7,828,6.15,2015,2015,2015,TRUE
24976,Veach_2015_7FDE,ITS1F/ITS4 then fITS7/ITS4,-96.6027,39.2335,North America,soil,182,7897,8079,grassland,12.7,858,7.82,2014,2014,2014,FALSE
24986,Barnes_2016_0042,gITS7/ITS4,-67.4674,-16.4287,South America,root,0,11922,11922,forest,13.52,1309,5,2012,2014,2012 to 2014,FALSE
24988,Veach_2015_7FDE,ITS1F/ITS4 then fITS7/ITS4,-96.6027,39.2335,North America,soil,22,3064,3086,grassland,12.7,858,7.55,2014,2014,2014,FALSE
24989,Veach_2015_7FDE,ITS1F/ITS4 then fITS7/ITS4,-96.6027,39.2335,North America,soil,99,5806,5905,grassland,12.7,858,7.55,2014,2014,2014,FALSE
25003,Lagueux_2021_mCK,fITS7/ITS4,-104.746,40.8155,North America,root,0,39654,39654,grassland,9.2,398,6.22,2015,2015,2015,FALSE
25004,Ettinger_2019_dc38,5.8S_Fun/ITS4_Fun,-123.054,38.3202,Pacific Ocean,sediment,0,15778,15778,aquatic,14.9,1061,6.86,2016,2016,2016,FALSE
25005,Truong_2019_add,ITS1F/ITS2,-67.243,-54.59,South America,soil,43599,0,43599,forest,3.4,672,3.52,2015,2015,2015,FALSE
25008,UOBC_2016_5CA6,ITS3/ITS4,-121.04,39.55,North America,soil,0,19681,19681,forest,12.7,1613,6.1,2011,2011,2011,FALSE
25010,Harrison_2018_2833,ITS1F/ITS2,-119.314,40.7272,North America,shoot,6566,0,6566,desert,12.2,180,8,2014,2014,2014,FALSE
25016,Freed_2019_B98F,ITS1F/ITS2,-123,43.93,North America,shoot,21670,0,21670,wetland,12.4,1029,5.9,2016,2016,2016,FALSE
25021,UOBC_2016_5CA6,ITS3/ITS4,-120.78,39.26,North America,soil,0,12280,12280,forest,10.8,1613,3.86,2011,2011,2011,FALSE
25038,Dean_2017_F5A5,ITS1F/ITS4,-90.66,40.73,North America,root,1591,837,2428,cropland,10.9,899,6.8,2013,2013,2013,FALSE
25041,Lagueux_2021_mCK,fITS7/ITS4,-106.623,34.3421,North America,root,0,14189,14189,grassland,14.2,308,7.94,2015,2015,2015,FALSE
25052,Bell_2020_EE,ITS1F/ITS2,-106.53,52.1645,North America,rhizosphere soil,8076,0,8076,grassland,2.7,368,7.66,2014,2014,2014,FALSE
25053,Bell_2020_EE,ITS1F/ITS2,-106.538,52.1692,North America,rhizosphere soil,8197,0,8197,grassland,2.7,369,6.95,2014,2014,2014,FALSE
25069,Freed_2019_B98F,ITS1F/ITS2,-124.05,42.53,North America,shoot,26951,0,26951,wetland,13,1491,6.85,2016,2016,2016,FALSE
25071,Freed_2019_B98F,ITS1F/ITS2,-123,43.93,North America,shoot,47017,0,47017,wetland,12.4,1029,5.9,2016,2016,2016,FALSE
25075,Freed_2019_B98F,ITS1F/ITS2,-123,43.95,North America,shoot,53599,0,53599,wetland,12.4,1123,5.8,2016,2016,2016,FALSE
25080,Freed_2019_B98F,ITS1F/ITS2,-123,43.93,North America,shoot,15081,0,15081,wetland,12.4,1029,5.9,2016,2016,2016,FALSE
25099,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,17407,0,17407,aquatic,18.8,1397,7.86,2013,2013,2013,FALSE
25101,Robin_2019_2881,ITS86F/ITS4,-48.6333,-23.0333,South America,root,0,72865,72865,cropland,20.1,1243,4.85,2015,2015,2015,FALSE
25102,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,6851,6851,forest,5.8,432,5.18,2010,2010,2010,FALSE
25103,UOBC_2016_5CA6,ITS3/ITS4,-121.92,52.32,North America,soil,0,7388,7388,forest,4.2,583,5.52,2009,2009,2009,FALSE
25104,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,7582,7582,forest,4.5,443,5.83,2010,2010,2010,FALSE
25108,Glassman_2017_E29A,ITS1F/ITS2,-119.269,37.9171,North America,soil,31305,0,31305,forest,1.5,741,4.1,2013,2013,2013,FALSE
25110,Bell_2020_EE,ITS1F/ITS2,-106.532,52.1639,North America,rhizosphere soil,4561,0,4561,grassland,2.7,368,6.39,2014,2014,2014,FALSE
25112,McHugh_2014_F229,ITS1F/ITS4,-111.568,35.5722,North America,soil,7279,0,7279,desert,8.5,284,7.9,2010,2010,2010,FALSE
25128,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,17441,17441,forest,3.1,964,5.15,2011,2011,2011,FALSE
25131,Zhou_2016_A8F1,gITS7/ITS4,-65.8,18.3,North America,soil,0,25334,25334,forest,21.5,3117,5.19,2012,2012,2012,FALSE
25139,Freed_2019_B98F,ITS1F/ITS2,-117.25,46.79,North America,soil,59630,0,59630,wetland,9.8,422,6.75,2016,2016,2016,FALSE
25140,Ladwig_2021_aa6b,5.8S_Fun/ITS4_Fun,-106.696,34.3162,North America,soil,0,42279,42279,desert,14.5,297,8.5,2013,2013,2013,FALSE
25144,Egidi_AD_2019,fITS7/ITS4,-97.11,41.61,North America,soil,0,100504,100504,grassland,10.1,717,6.1,2003,2015,2003 to 2015,FALSE
25145,Schlatter_2018_C2A6,ITS1F/ITS2,-117.085,46.7804,North America,soil,31861,0,31861,cropland,9.3,542,6.08,2016,2016,2016,FALSE
25173,Anthony_2020_mBY,fITS7/ITS4,-72.1875,42.4836,North America,soil,0,36024,36024,forest,8.8,1345,4.2,2016,2016,2016,TRUE
25175,Johansen_2016_FC65,ITS1F/ITS4,-124.145,40.9054,North America,root,2238,0,2238,grassland,13.8,1227,6.4,2013,2013,2013,FALSE
25189,Bell_2020_EE,ITS1F/ITS2,-106.529,52.1673,North America,rhizosphere soil,13660,0,13660,grassland,2.7,367,7.05,2014,2014,2014,FALSE
25191,UOBC_2016_5CA6,ITS3/ITS4,-95.15,31.11,North America,soil,0,29607,29607,forest,19.6,1208,4.69,2012,2012,2012,FALSE
25206,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,9114,9114,forest,5.8,432,5.5,2010,2010,2010,FALSE
25208,Zhou_2016_A8F1,gITS7/ITS4,-72.19,42.53,North America,soil,0,37749,37749,forest,8.6,1128.7,3.77,2012,2012,2012,FALSE
25209,Zhou_2016_A8F1,gITS7/ITS4,-72.19,42.53,North America,soil,0,31052,31052,forest,8.6,1128.7,4.04,2012,2012,2012,FALSE
25219,UOBC_2016_5CA6,ITS3/ITS4,-121.04,39.55,North America,soil,0,9687,9687,forest,12.7,1613,5.26,2011,2011,2011,FALSE
25222,Peay_2017_BCFB,ITS1F/ITS2,-155.86,20.1294,North America,soil,25878,0,25878,grassland,23.2,584,6.6,2015,2015,2015,FALSE
25236,Tedersoo_2014_B9DD,ITS3/ITS4,-69.8984,-4.0086,South America,soil,0,3735,3735,forest,25,3281,2.64,2011,2011,2011,FALSE
25237,RoyBolduc_2016_F11B,ITS1F/ITS4,-61.7629,47.4642,North America,soil,5736,3689,9425,grassland,5.1,940,6.03,2011,2011,2011,FALSE
25238,RoyBolduc_2015_ED,ITS1F/ITS4,-61.7629,47.4642,North America,soil,5736,3690,9426,wetland,5.1,940,6.03,2011,2011,2011,FALSE
25240,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.493,62.4843,North America,soil,0,8766,8766,forest,-3.9,268,6.6,2015,2015,2015,FALSE
25244,Weber_2019_1GA,5.8S_Fun/ITS4_Fun,-117.705,33.7428,North America,root,0,41648,41648,shrubland,17.7,367,6.41,2015,2015,2015,TRUE
25257,Anthony_2017_647F,fITS7/ITS4,-73.3379,42.4751,North America,soil,0,28700,28700,forest,7.4,1362,4.8,2013,2013,2013,FALSE
25279,Carson_2019_B39C,fITS7/ITS4,-96.5833,39.0833,North America,soil,0,38479,38479,grassland,12.7,828,6.15,2015,2015,2015,TRUE
25282,Glassman_2017_E29A,ITS1F/ITS2,-119.268,37.9151,North America,soil,25280,0,25280,forest,1.8,751,4.1,2012,2012,2012,FALSE
25283,Glassman_2017_E29A,ITS1F/ITS2,-119.273,37.9205,North America,soil,45950,0,45950,forest,1.5,741,4.4,2012,2012,2012,FALSE
25288,Anthony_2017_647F,fITS7/ITS4,-72.2079,42.5084,North America,soil,0,68528,68528,forest,9.1,1280,4.7,2013,2013,2013,FALSE
25291,Weber_2019_1GA,5.8S_Fun/ITS4_Fun,-117.705,33.7428,North America,root,0,10811,10811,shrubland,17.7,367,6.42,2015,2015,2015,TRUE
25292,Bell_2020_EE,ITS1F/ITS2,-106.53,52.1629,North America,rhizosphere soil,5037,0,5037,grassland,2.7,368,6.82,2014,2014,2014,FALSE
25293,Anthony_2017_647F,fITS7/ITS4,-73.3379,42.4751,North America,soil,0,25479,25479,forest,7.4,1362,4.8,2013,2013,2013,FALSE
25297,Zhou_2016_A8F1,gITS7/ITS4,-72.19,42.53,North America,soil,0,23883,23883,forest,8.6,1388,3.84,2012,2012,2012,FALSE
25298,Zhou_2016_A8F1,gITS7/ITS4,-72.19,42.53,North America,soil,0,29568,29568,forest,8.6,1388,3.84,2012,2012,2012,FALSE
25300,RoyBolduc_2016_E50C,ITS1F/ITS4,-61.7538,47.4457,North America,root,4103,3363,7466,forest,5.1,941,4.9,2010,2010,2010,FALSE
25304,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-114.24,60.3917,North America,soil,0,7832,7832,forest,-1.7,361,5.92,2015,2015,2015,FALSE
25305,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-114.24,60.3917,North America,soil,0,10827,10827,forest,-1.7,361,6.98,2015,2015,2015,FALSE
25306,Egidi_AD_2019,fITS7/ITS4,-70.5245,-41.0335,South America,soil,0,113474,113474,shrubland,8.2,492,6.832,2003,2015,2003 to 2015,FALSE
25308,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,13244,13244,forest,4,703,4.92,2008,2008,2008,FALSE
25314,Ritter_2020_BI,ITS9MUNngs/ITS4ngsUni,-61.4614,-1.46143,South America,soil,1117,1092,2209,forest,25.7,2066,3.76,2015,2015,2015,FALSE
25321,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,6599,0,6599,aquatic,18.8,1397,7.91,2012,2012,2012,FALSE
25323,Weber_2019_1GA,5.8S_Fun/ITS4_Fun,-117.705,33.7428,North America,root,0,43178,43178,shrubland,17.7,367,6.42,2015,2015,2015,TRUE
25327,Peay_2017_BCFB,ITS1F/ITS2,-155.86,20.1294,North America,soil,21585,0,21585,grassland,23.2,584,6.6,2015,2015,2015,FALSE
25339,Anthony_2020_mBY,fITS7/ITS4,-72.1875,42.4836,North America,soil,0,31790,31790,forest,8.8,1345,4.3,2016,2016,2016,TRUE
25349,Bell_2020_EE,ITS1F/ITS2,-106.531,52.168,North America,rhizosphere soil,9548,0,9548,grassland,2.7,367,6.54,2014,2014,2014,FALSE
25352,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,6626,6626,forest,5.8,432,5.32,2010,2010,2010,FALSE
25357,Farrer_2019_50DE,ITS1F/ITS2,-105.644,40.0516,North America,soil,14019,0,14019,tundra,-3.7,757,4.48,2015,2015,2015,FALSE
25358,Bell_2020_EE,ITS1F/ITS2,-106.53,52.1652,North America,rhizosphere soil,12867,0,12867,grassland,2.7,368,6.66,2014,2014,2014,FALSE
25364,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,44498,0,44498,aquatic,18.8,1397,7.99,2012,2012,2012,FALSE
25370,Bell_2020_EE,ITS1F/ITS2,-106.533,52.1618,North America,rhizosphere soil,16973,0,16973,grassland,2.7,368,6.5,2014,2014,2014,FALSE
25384,Schlatter_2019_4710,ITS1F/ITS2,-119.522,47.8355,North America,rhizosphere soil,29852,0,29852,cropland,8.9,288,4.72,2016,2016,2016,FALSE
25392,Veach_2018_TD,ITS1F/ITS4,-83.4594,35.0382,North America,soil,41,24532,24573,forest,10.2,1873,3.9,2013,2013,2013,FALSE
25398,Ettinger_2019_dc38,5.8S_Fun/ITS4_Fun,-123.054,38.3197,Pacific Ocean,root,0,50955,50955,aquatic,14.9,1061,6.94,2016,2016,2016,FALSE
25411,Anthony_2017_647F,fITS7/ITS4,-73.3379,42.4751,North America,soil,0,71432,71432,forest,7.4,1362,5.2,2013,2013,2013,FALSE
25430,Lagueux_2021_mCK,fITS7/ITS4,-104.746,40.8155,North America,root,0,27866,27866,grassland,9.2,398,6.22,2015,2015,2015,TRUE
25431,Glassman_2017_E29A,ITS1F/ITS2,-119.268,37.915,North America,soil,57512,0,57512,forest,1.8,751,4.1,2013,2013,2013,FALSE
25477,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.423,62.5568,North America,soil,0,15333,15333,wetland,-3.9,268,7.48,2015,2015,2015,FALSE
25480,Zhang_2018_5B78,ITS5/ITS4,-58.9711,-62.1758,Antarctica,soil,11832,0,11832,desert,-1.9,823,7.73,2017,2017,2017,FALSE
25481,Zhang_2018_5B78,ITS5/ITS4,-58.9664,-62.1658,Antarctica,soil,15619,0,15619,desert,-1.7,775,7.98,2017,2017,2017,FALSE
25486,Bell_2020_EE,ITS1F/ITS2,-106.537,52.1645,North America,rhizosphere soil,21744,0,21744,grassland,2.7,369,6.7,2014,2014,2014,FALSE
25487,Bell_2020_EE,ITS1F/ITS2,-106.535,52.1686,North America,rhizosphere soil,16930,0,16930,grassland,2.7,369,7.8,2014,2014,2014,FALSE
25488,Bell_2020_EE,ITS1F/ITS2,-106.538,52.1627,North America,rhizosphere soil,36706,0,36706,grassland,2.7,369,6.65,2014,2014,2014,FALSE
25495,Guo_2018_0653,gITS7/ITS4,-97.5167,34.9833,North America,topsoil,0,9623,9623,grassland,16.7,944,6.33,2012,2012,2012,FALSE
25511,Bell_2020_EE,ITS1F/ITS2,-106.531,52.1617,North America,rhizosphere soil,2084,0,2084,grassland,2.7,368,6.73,2014,2014,2014,FALSE
25512,Schlatter_2019_4710,ITS1F/ITS2,-118.499,47.9082,North America,rhizosphere soil,52891,0,52891,cropland,9.7,362,6.2,2015,2015,2015,FALSE
25513,Bell_2020_EE,ITS1F/ITS2,-106.536,52.1672,North America,rhizosphere soil,15959,0,15959,grassland,2.7,369,7.08,2014,2014,2014,FALSE
25514,Bell_2020_EE,ITS1F/ITS2,-106.528,52.1704,North America,rhizosphere soil,14357,0,14357,grassland,2.7,367,7.33,2014,2014,2014,FALSE
25519,Glassman_2017_E29A,ITS1F/ITS2,-119.268,37.9165,North America,soil,59247,0,59247,forest,1.8,751,4.5,2013,2013,2013,FALSE
25523,Truong_2019_add,ITS1F/ITS2,-68.827,-54.3421,South America,soil,24043,0,24043,forest,3.6,583,3.52,2015,2015,2015,FALSE
25525,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.65,62.4875,North America,soil,0,14907,14907,forest,-3.9,268,5.57,2015,2015,2015,FALSE
25536,Tedersoo_2014_B9DD,ITS3/ITS4,-82.2177,8.7611,North America,soil,0,7983,7983,forest,18.6,3023,3.33,2012,2012,2012,FALSE
25541,Bell_2020_EE,ITS1F/ITS2,-106.532,52.1671,North America,rhizosphere soil,4112,0,4112,grassland,2.7,367,6.94,2014,2014,2014,FALSE
25550,RoyBolduc_2016_E50C,ITS1F/ITS4,-61.7549,47.4333,North America,root,5655,5029,10684,forest,5.2,934,4.9,2010,2010,2010,FALSE
25554,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,12606,12606,forest,3.1,964,3.75,2011,2011,2011,FALSE
25557,Bell_2020_EE,ITS1F/ITS2,-106.535,52.163,North America,rhizosphere soil,10083,0,10083,grassland,2.7,369,6.74,2014,2014,2014,FALSE
25586,Freed_2019_B98F,ITS1F/ITS2,-124.05,42.53,North America,root,30561,0,30561,wetland,13,1491,6.85,2016,2016,2016,FALSE
25587,Peay_2017_BCFB,ITS1F/ITS2,-155.826,20.1487,North America,soil,22605,0,22605,grassland,21,1442,5.4,2015,2015,2015,FALSE
25595,Freed_2019_B98F,ITS1F/ITS2,-123,43.93,North America,shoot,439,0,439,wetland,12.4,1029,5.9,2016,2016,2016,FALSE
25605,Yergeau_2020_mDJ,ITS1F/58A2R,-73.5706,45.183,North America,soil,16878,0,16878,cropland,7.6,982,6.8,2017,2017,2017,TRUE
25607,UOBC_2016_5CA6,ITS3/ITS4,-95.15,31.11,North America,soil,0,6826,6826,forest,19.6,1208,4.4,2012,2012,2012,FALSE
25610,Widdig_2020_mCI,fITS7/ITS4,-93.21,45.43,North America,soil,0,70032,70032,grassland,7.1,764,4.91,2017,2017,2017,TRUE
25611,Van_Nuland_2020_BK,ITS1F/ITS2,-92.52,46.6794,North America,soil,50688,0,50688,forest,5.2,783,6,2011,2011,2011,FALSE
25675,Singh_2019_EA7F,ITS1/ITS4,-77.0919,43.125,North America,shoot,885,723,1608,cropland,9.1,917,6.85,0,0,NA_,FALSE
25678,Freed_2019_B98F,ITS1F/ITS2,-123,43.95,North America,root,25537,0,25537,wetland,12.4,1123,5.8,2016,2016,2016,FALSE
25683,Ettinger_2019_dc38,5.8S_Fun/ITS4_Fun,-123.054,38.32,Pacific Ocean,sediment,0,19767,19767,aquatic,14.9,1061,6.33,2016,2016,2016,FALSE
25684,Zhang_2018_5B78,ITS5/ITS4,-58.9194,-62.1889,Antarctica,soil,10819,0,10819,desert,-2.1,710,6.93,2017,2017,2017,FALSE
25692,Bell_2020_EE,ITS1F/ITS2,-106.529,52.1607,North America,rhizosphere soil,10607,0,10607,grassland,2.7,368,7.92,2014,2014,2014,FALSE
25748,Truong_2019_add,ITS1F/ITS2,-68.3268,-54.7644,South America,soil,56258,0,56258,forest,3.4,486,3.82,2015,2015,2015,FALSE
25750,Vanegas_2019_3A57,ITS1F/ITS4,-72.9004,11.5525,South America,rhizosphere soil,8035,1,8036,mangrove,27.4,863,8.43,2015,2015,2015,FALSE
25755,Zhang_2020_DB,ITS1F/ITS2,-59,-62.23,Antarctica,soil,54975,0,54975,desert,-1.7,756,6.84,2017,2017,2017,FALSE
25756,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0538,North America,soil,9479,0,9479,tundra,-3.7,757,5.05,2015,2015,2015,FALSE
25758,RoyBolduc_2015_ED,ITS1F/ITS4,-61.7212,47.4796,North America,soil,5320,3694,9014,wetland,5.1,929,7.2,2011,2011,2011,FALSE
25759,RoyBolduc_2016_F11B,ITS1F/ITS4,-61.7212,47.4796,North America,soil,5307,3694,9001,grassland,5.1,929,7.2,2011,2011,2011,FALSE
25776,Freed_2019_B98F,ITS1F/ITS2,-123,43.95,North America,soil,33364,0,33364,wetland,12.4,1123,5.8,2016,2016,2016,FALSE
25824,Ettinger_2019_dc38,5.8S_Fun/ITS4_Fun,-123.054,38.3201,Pacific Ocean,sediment,0,13821,13821,aquatic,14.9,1061,7.03,2016,2016,2016,FALSE
25838,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-116.548,62.4897,North America,soil,0,17683,17683,wetland,-3.8,268,6.93,2015,2015,2015,FALSE
25841,Truong_2019_add,ITS1F/ITS2,-67.2232,-54.5792,South America,soil,59484,0,59484,forest,3.7,628,3.52,2015,2015,2015,FALSE
25844,Veach_2015_7FDE,ITS1F/ITS4 then fITS7/ITS4,-96.6027,39.2335,North America,soil,117,6530,6647,grassland,12.7,858,7.82,2014,2014,2014,FALSE
25864,Lagueux_2021_mCK,fITS7/ITS4,-99.3354,38.8586,North America,root,0,90642,90642,grassland,12.6,547,7.598,2015,2015,2015,TRUE
25871,Zhou_2016_A8F1,gITS7/ITS4,-79.85,9.15,North America,soil,0,9361,9361,forest,25.8,2383,5.77,2012,2012,2012,FALSE
25875,Schappe_2017_BF24,ITS1F/ITS2,-79.7427,9.16094,North America,soil,4693,0,4693,forest,26.2,2325,4.82,2015,2015,2015,FALSE
25877,Glassman_2017_E29A,ITS1F/ITS2,-119.272,37.9118,North America,soil,40963,0,40963,forest,1.8,751,4.2,2012,2012,2012,FALSE
25878,Bell_2020_EE,ITS1F/ITS2,-106.532,52.1681,North America,rhizosphere soil,12966,0,12966,grassland,2.7,367,7.84,2014,2014,2014,FALSE
25880,Porazinska_2018_2471,ITS1F/ITS2,-105.624,40.0572,North America,soil,2986,0,2986,tundra,-2.2,603,4.83,2015,2015,2015,FALSE
25900,Truong_2019_add,ITS1F/ITS2,-68.827,-54.3421,South America,soil,29522,0,29522,forest,3.6,583,3.52,2015,2015,2015,FALSE
25901,Bell_2020_EE,ITS1F/ITS2,-106.537,52.1629,North America,rhizosphere soil,11708,0,11708,grassland,2.7,369,6.93,2014,2014,2014,FALSE
25902,Bell_2020_EE,ITS1F/ITS2,-106.533,52.1705,North America,rhizosphere soil,8435,0,8435,grassland,2.7,367,6.59,2014,2014,2014,FALSE
25906,Peay_2017_BCFB,ITS1F/ITS2,-155.848,20.143,North America,soil,22723,0,22723,grassland,22.1,916,6.6,2015,2015,2015,FALSE
25929,Ettinger_2019_dc38,5.8S_Fun/ITS4_Fun,-123.054,38.3202,Pacific Ocean,shoot,0,16890,16890,aquatic,14.9,1061,6.86,2016,2016,2016,FALSE
25941,Lagueux_2021_mCK,fITS7/ITS4,-99.3354,38.8586,North America,root,0,86486,86486,grassland,12.6,547,7.598,2015,2015,2015,FALSE
25945,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-112.197,59.6638,North America,soil,0,8399,8399,forest,-1.5,360,6.27,2015,2015,2015,FALSE
25977,Bell_2020_EE,ITS1F/ITS2,-106.532,52.171,North America,rhizosphere soil,4981,0,4981,grassland,2.7,367,6.64,2014,2014,2014,FALSE
25980,Van_Nuland_2020_BK,ITS1F/ITS2,-92.52,46.6794,North America,root,8319,0,8319,forest,5.2,783,6,2011,2011,2011,TRUE
25985,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,11003,0,11003,aquatic,18.8,1397,7.92,2012,2012,2012,FALSE
25993,Gannes_2016_5E98,ITS1F/ITS4,-61.1,10.48,South America,soil,87017,12401,99418,forest,26.4,2361,5.2,2015,2015,2015,FALSE
26018,Veach_2015_7FDE,ITS1F/ITS4 then fITS7/ITS4,-96.6027,39.2335,North America,soil,91,6060,6151,grassland,12.7,858,7.55,2014,2014,2014,FALSE
26021,Ettinger_2019_dc38,5.8S_Fun/ITS4_Fun,-123.054,38.3202,Pacific Ocean,shoot,0,25175,25175,aquatic,14.9,1061,6.86,2016,2016,2016,FALSE
26043,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,18702,18702,forest,4,703,5.48,2008,2008,2008,FALSE
26044,Yergeau_2020_mDJ,ITS1F/58A2R,-73.5706,45.183,North America,soil,26465,0,26465,cropland,7.6,982,6.8,2017,2017,2017,TRUE
26046,Veach_2018_TD,ITS1F/ITS4,-83.4765,35.5645,North America,soil,21,66093,66114,forest,7.1,1706,3.3,2013,2013,2013,FALSE
26051,UOBC_2016_5CA6,ITS3/ITS4,-95.15,31.11,North America,soil,0,20478,20478,forest,19.6,1208,5.31,2012,2012,2012,FALSE
26054,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-112.244,59.7429,North America,soil,0,28813,28813,forest,-1.5,361,5.85,2015,2015,2015,FALSE
26078,Bell_2020_EE,ITS1F/ITS2,-106.532,52.1663,North America,rhizosphere soil,6799,0,6799,grassland,2.7,368,6.56,2014,2014,2014,FALSE
26088,Bell_2020_EE,ITS1F/ITS2,-106.534,52.1672,North America,rhizosphere soil,8624,0,8624,grassland,2.7,369,6.8,2014,2014,2014,FALSE
26092,Bergottini_2017_02C2,ITS1F/ITS4,-55.4242,-27.1383,South America,root,7463,5543,13006,cropland,21.2,1691,4.63,2013,2013,2013,FALSE
26100,Schlatter_2019_4710,ITS1F/ITS2,-118.48,47.8407,North America,rhizosphere soil,9668,0,9668,cropland,8.7,349,5.52,2016,2016,2016,FALSE
26110,Lagueux_2021_mCK,fITS7/ITS4,-96.5631,39.1008,North America,root,0,76757,76757,grassland,12.5,812,6.282222222,2015,2015,2015,FALSE
26128,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0522,North America,soil,11875,0,11875,tundra,-3.7,757,4.69,2015,2015,2015,FALSE
26132,Egidi_AD_2019,fITS7/ITS4,-71.6636,-30.6623,South America,soil,0,104388,104388,shrubland,17.2,132,6.742,2003,2015,2003 to 2015,FALSE
26138,Lagueux_2021_mCK,fITS7/ITS4,-96.5631,39.1008,North America,root,0,43398,43398,grassland,12.5,812,6.282222222,2015,2015,2015,TRUE
26152,Peay_2017_BCFB,ITS1F/ITS2,-155.871,20.1176,North America,soil,4517,0,4517,grassland,23.7,343,6.6,2015,2015,2015,FALSE
26170,Widdig_2020_mCI,fITS7/ITS4,-93.21,45.43,North America,soil,0,60936,60936,grassland,7.1,764,4.85,2017,2017,2017,TRUE
26174,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,15806,0,15806,aquatic,18.8,1397,8.05,2011,2011,2011,FALSE
26195,Bell_2020_EE,ITS1F/ITS2,-106.529,52.1691,North America,rhizosphere soil,8588,0,8588,grassland,2.7,367,6.79,2014,2014,2014,FALSE
26203,Schlatter_2019_4710,ITS1F/ITS2,-119.757,47.9514,North America,rhizosphere soil,39228,0,39228,cropland,8.1,305,5.59,2016,2016,2016,FALSE
26239,Gannes_2016_5E98,ITS1F/ITS4,-61.28,10.38,South America,soil,71136,7812,78948,forest,26.4,2102,4.1,2015,2015,2015,FALSE
26246,Robin_2019_2881,ITS86F/ITS4,-48.6333,-23.0333,South America,root,0,68330,68330,cropland,20.1,1243,4.27,2015,2015,2015,FALSE
26249,Egidi_AD_2019,fITS7/ITS4,-69.6764,-41.8078,South America,soil,0,98525,98525,grassland,7.9,238,6.759,2003,2015,2003 to 2015,FALSE
26257,Truong_2019_add,ITS1F/ITS2,-67.2473,-54.6102,South America,soil,21112,0,21112,forest,4.6,646,4.54,2015,2015,2015,FALSE
26264,Duan_2018_DJ,ITS1F/ITS4,-76.6707,34.7181,North America,water,28532,0,28532,aquatic,18.8,1397,7.88,2013,2013,2013,FALSE
26266,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,5315,5315,forest,-1.9,1253,4.89,2008,2008,2008,FALSE
26267,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,16706,16706,forest,-1.9,1253,4.89,2008,2008,2008,FALSE
26269,Bell_2020_EE,ITS1F/ITS2,-106.533,52.1603,North America,rhizosphere soil,18115,0,18115,grassland,2.7,368,6.94,2014,2014,2014,FALSE
